Source,Dest,Cost
GTR,ANC,540.4966667
GTR,APN,539
GTR,ATL,179.38
GTR,ATW,167.34
GTR,AUS,164.0833333
GTR,AVL,199.5
GTR,BDL,285.25
GTR,BOI,5.5
GTR,BOS,334.515
GTR,BQK,246
GTR,BUF,171.3625
GTR,BWI,241.43
GTR,CAE,147.625
GTR,CHA,383
GTR,CHO,249
GTR,CHS,212.6428571
GTR,CLE,343.7375
GTR,CLT,255.5
GTR,CMH,216.9375
GTR,CRW,238.5
GTR,CVG,257.4166667
GTR,DAB,270.6666667
GTR,DAL,120.125
GTR,DAY,267.0625
GTR,DCA,255.2833333
GTR,DEN,264
GTR,DFW,216.806
GTR,DSM,198.75
GTR,DTW,246.03
GTR,ECP,593.5
GTR,ELP,240.5
GTR,EVV,109.5
GTR,EWR,122.6666667
GTR,EYW,392.178
GTR,FAT,325.585
GTR,FAY,292.6666667
GTR,FLL,266.28
GTR,FSD,253.5
GTR,FWA,284.5
GTR,GEG,317.065
GTR,GJT,112.5
GTR,GNV,275
GTR,GRB,530
GTR,GRR,112.25
GTR,GSO,273.4
GTR,GSP,310.3333333
GTR,HNL,542.53
GTR,HOU,271.4714286
GTR,IAD,328
GTR,IAH,196.625
GTR,ICT,189.5
GTR,ILM,193.5
GTR,IND,295.3333333
GTR,JAX,311.7
GTR,JFK,285.625
GTR,KOA,439.52
GTR,LAS,523.2466667
GTR,LAX,484
GTR,LEX,333
GTR,LGA,250.1
GTR,LWS,678.5
GTR,MCI,253.5
GTR,MCO,212.4047619
GTR,MDT,163
GTR,MDW,172.1666667
GTR,MIA,213.7883333
GTR,MKE,297.75
GTR,MLB,665
GTR,MSN,238.6666667
GTR,MSP,262.25
GTR,OAK,589
GTR,OKC,155.645
GTR,OMA,295.745
GTR,ONT,327
GTR,ORD,265.5
GTR,ORF,226.8333333
GTR,PBI,248.215
GTR,PDX,168.27
GTR,PHL,250.0261538
GTR,PHX,369.53375
GTR,PIT,299.55
GTR,PSC,403.5
GTR,PSP,329.4375
GTR,PWM,236.5
GTR,RAP,494.5
GTR,RDU,256.74625
GTR,RIC,325.1428571
GTR,RNO,504.36
GTR,ROA,271.1666667
GTR,RSW,287.8116667
GTR,SAN,455.7
GTR,SAT,263.4782609
GTR,SAV,149
GTR,SDF,254.6
GTR,SEA,265.0833333
GTR,SFO,193.5
GTR,SGF,229.5
GTR,SLC,267.2814286
GTR,SMF,270.49
GTR,SRQ,200.6666667
GTR,STL,168.07
GTR,SYR,239
GTR,TPA,235.5833333
GTR,TUL,321
GTR,TUS,279
GTR,TYS,184.5
GTR,VLD,271.5
GTR,XNA,194.5
GUC,ABQ,229
GUC,ACT,213
GUC,ACV,5.09
GUC,AEX,182.75
GUC,AGS,385.72
GUC,ALB,211.08
GUC,ANC,346
GUC,ATL,271.0016279
GUC,ATW,123.5
GUC,AUS,252.665082
GUC,AVL,217.42
GUC,AVP,5.5
GUC,BDL,153.5
GUC,BHM,228.946
GUC,BNA,238.8205882
GUC,BOS,222.263
GUC,BPT,249
GUC,BTR,240.5833333
GUC,BTV,328.43
GUC,BUF,411
GUC,BUR,151.5
GUC,BWI,204.5138462
GUC,BZN,322.5
GUC,CAE,191
GUC,CDR,204
GUC,CHS,193.86125
GUC,CLE,214.3416667
GUC,CLL,5.5
GUC,CLT,202.6428571
GUC,CMH,220.81
GUC,COD,255.08
GUC,COU,306
GUC,CRP,145
GUC,CVG,259.8
GUC,DAY,276.5
GUC,DCA,195.17375
GUC,DEN,191.877619
GUC,DFW,223.1500476
GUC,DSM,537
GUC,DTW,170.1538462
GUC,ECP,173.6666667
GUC,EUG,198
GUC,EWR,309.2733333
GUC,EYW,255.5
GUC,FAY,344
GUC,FLL,176.021875
GUC,FSD,140.6666667
GUC,FWA,467
GUC,GEG,5.74
GUC,GRB,112.5
GUC,GRK,426.5
GUC,GRR,355.25
GUC,GSO,5.5
GUC,GSP,178.0857143
GUC,HOU,419.5
GUC,HRL,169
GUC,HSV,160.8571429
GUC,IAD,233.4823077
GUC,IAH,263.7946392
GUC,ICT,172.1
GUC,ILM,5.5
GUC,IND,192.9
GUC,JAN,153.5
GUC,JAX,248.3113333
GUC,JLN,390
GUC,LAS,293.25
GUC,LAW,130
GUC,LAX,179.17
GUC,LBB,175.5
GUC,LCH,263.83
GUC,LFT,143.5
GUC,LGA,251.2872727
GUC,LIT,220.0646667
GUC,LRD,5.5
GUC,MCI,182.7681818
GUC,MCO,293.4893333
GUC,MDT,407
GUC,MEM,176.7916667
GUC,MFR,349
GUC,MGM,178.5
GUC,MIA,266.3358824
GUC,MKE,201.6528571
GUC,MLI,170.5
GUC,MLU,213.6842857
GUC,MOB,169.5
GUC,MRY,222
GUC,MSN,162.9285714
GUC,MSO,162.75
GUC,MSP,218.75
GUC,MSY,230.5282609
GUC,OKC,245.1475
GUC,OMA,161.85
GUC,ORD,298.9371875
GUC,ORF,332.125
GUC,PAE,5.58
GUC,PBI,159.0625
GUC,PDX,205.75
GUC,PHL,229.7092308
GUC,PHX,302.0633333
GUC,PIA,269
GUC,PIT,251.3
GUC,PNS,236.0625
GUC,PSC,262
GUC,PVD,155.5
GUC,RDU,290.49375
GUC,RIC,234.6875
GUC,RNO,194.75
GUC,ROC,328.09
GUC,RSW,144.37
GUC,SAN,158.045
GUC,SAT,209.4535714
GUC,SAV,430.6666667
GUC,SBA,187.875
GUC,SBP,70
GUC,SDF,212.9785714
GUC,SEA,183.9
GUC,SFO,220.1642105
GUC,SGF,183.9
GUC,SHV,195.4145455
GUC,SJT,217.5
GUC,SLC,104.3333333
GUC,SLN,295
GUC,SMF,228.75
GUC,SNA,186.5
GUC,SRQ,187.6666667
GUC,STL,135
GUC,SWO,258
GUC,TPA,266.6173333
GUC,TUL,147.3125
GUC,TUS,223
GUC,TXK,413.5
GUC,TYR,153.25
GUC,TYS,178.6233333
GUC,XNA,203.5484615
GUM,ANC,1673.228889
GUM,ATL,1031.554545
GUM,AUS,443.685
GUM,AZO,43
GUM,BDL,2463
GUM,BIS,1418.5
GUM,BNA,1114.9375
GUM,BOS,1624.5
GUM,BWI,924.81
GUM,CAE,1800.75
GUM,CHA,2051.9
GUM,CHS,1551.316667
GUM,CID,802
GUM,CLE,1595
GUM,CLT,879.63
GUM,CMH,1702
GUM,COS,1452.6
GUM,CRP,634.6666667
GUM,CVG,607.4866667
GUM,DAY,1772
GUM,DCA,1547.751111
GUM,DEN,962.4511111
GUM,DFW,1046.628333
GUM,DHN,1777
GUM,DSM,541.2425
GUM,EAR,34
GUM,ELP,1469.1
GUM,EWR,706.9875
GUM,FAI,1523.83
GUM,FAT,887.6666667
GUM,FAY,1879.47
GUM,FLL,1208.666667
GUM,FSD,1147
GUM,GEG,1385
GUM,GFK,1978
GUM,GPT,1786.436667
GUM,GRK,1179.19
GUM,GSP,335.335
GUM,GTF,1346.92
GUM,HNL,1026.662787
GUM,HRL,1075.5
GUM,HSV,1330
GUM,IAD,1388.77
GUM,IAH,1029.601111
GUM,ICT,1242
GUM,IND,1694.333333
GUM,JAN,1750
GUM,JAX,1032.428571
GUM,KOA,1238.245
GUM,LAS,926.3468421
GUM,LAX,1066.147556
GUM,LEX,1601.095
GUM,LGA,1595
GUM,LIT,1711
GUM,MAF,1505
GUM,MCI,1378.357143
GUM,MCO,985.0333333
GUM,MDT,1688
GUM,MEM,1002.71
GUM,MIA,1241
GUM,MOB,967
GUM,MRY,1279
GUM,MSP,1422.795
GUM,MSY,1004.543333
GUM,OAJ,1789.77
GUM,OKC,1698.4
GUM,OMA,1230.25
GUM,ONT,675.5
GUM,ORD,1375.918571
GUM,ORF,1403.881333
GUM,PDX,832.6511111
GUM,PHL,2846
GUM,PHX,1248.893636
GUM,PIT,1819
GUM,PNS,1573.166667
GUM,PSC,794
GUM,PUW,1428.5
GUM,PVD,1711
GUM,RAP,1478.5
GUM,RDM,2322
GUM,RDU,1731.581667
GUM,RIC,1688
GUM,RNO,623.625
GUM,RSW,1486
GUM,SAN,1396.219756
GUM,SAT,1260.785714
GUM,SAV,1345.055
GUM,SBA,3398
GUM,SBN,816
GUM,SDF,1279.41
GUM,SEA,1218.438276
GUM,SFO,1135.195882
GUM,SHV,1144
GUM,SJU,1277
GUM,SLC,1145.626667
GUM,SMF,1068.295
GUM,SPN,144.0294118
GUM,STL,1445.75
GUM,TPA,710.75
GUM,TUL,1505
GUM,TUS,1527.5
GUM,TVC,1689
GUM,TYR,2046.93
GUM,TYS,1595
GUM,VPS,987.93
GUM,XNA,9
HDN,ABQ,96
HDN,AEX,370.375
HDN,ALB,183.7183333
HDN,AMA,106.265
HDN,ANC,278.8333333
HDN,ATL,196.9847594
HDN,ATW,212.19
HDN,AUS,178.2257343
HDN,AVL,189.14
HDN,AZO,291.5
HDN,BDL,231.751875
HDN,BHM,213.5250649
HDN,BIL,516
HDN,BIS,503
HDN,BMI,237.4
HDN,BNA,161.4185981
HDN,BOI,219.8333333
HDN,BOS,191.5990909
HDN,BPT,143.5
HDN,BTR,250.01375
HDN,BTV,379.1666667
HDN,BUF,170.5928571
HDN,BUR,120.4583333
HDN,BWI,197.8330769
HDN,BZN,200.7
HDN,CAE,261.91375
HDN,CAK,5.5
HDN,CHA,263.0385714
HDN,CHO,344
HDN,CHS,246.1715625
HDN,CID,184.2
HDN,CLE,154.52
HDN,CLL,211.3333333
HDN,CLT,165.3793939
HDN,CMH,179.617451
HDN,COU,206.915
HDN,CRP,201.75
HDN,CRW,308.5525
HDN,CVG,197.0628205
HDN,CWA,172
HDN,DAL,166.8375238
HDN,DAY,493.7
HDN,DBQ,248.75
HDN,DCA,201.4261538
HDN,DEC,219.12
HDN,DEN,120.2812389
HDN,DFW,207.6517329
HDN,DRO,201.5
HDN,DSM,123.2078571
HDN,DTW,196.7661194
HDN,EAT,206
HDN,ECP,400.034
HDN,ELP,157.47
HDN,EUG,271.25
HDN,EVV,140
HDN,EWR,241.3513889
HDN,EYW,235.2625
HDN,FAR,199.922
HDN,FAT,153.1666667
HDN,FCA,219
HDN,FLG,90.25
HDN,FLL,224.3970122
HDN,FNT,193.536
HDN,FSD,173.6818182
HDN,FSM,347.25
HDN,FWA,282.285
HDN,GEG,181.5888889
HDN,GGG,150.5
HDN,GNV,209.9825
HDN,GPT,253.15
HDN,GRB,222.094
HDN,GRR,181.1437037
HDN,GSO,276.785
HDN,GSP,153.977619
HDN,GTF,546
HDN,HNL,491.3333333
HDN,HOU,179.0063953
HDN,HRL,176
HDN,HSV,183.4005882
HDN,IAD,228.02
HDN,IAH,242.2158367
HDN,ICT,133.6111111
HDN,ILM,213.66
HDN,IND,197.8474359
HDN,JAC,419
HDN,JAN,261.1551724
HDN,JAX,267.0556522
HDN,JFK,174.07
HDN,KOA,434.918
HDN,LAN,251
HDN,LAS,145.7580952
HDN,LAX,206.417971
HDN,LBB,236.0555556
HDN,LCH,376.28
HDN,LEX,245.975
HDN,LFT,254.5295455
HDN,LGA,169.6519118
HDN,LGB,128.375
HDN,LIT,169.2520833
HDN,LNK,283.25
HDN,MAF,143.3333333
HDN,MCI,138.6653704
HDN,MCO,208.9597479
HDN,MDT,124.452
HDN,MDW,133.2470968
HDN,MEM,169.2522222
HDN,MFE,185.25
HDN,MFR,349
HDN,MGM,250.22
HDN,MHT,5.5
HDN,MIA,185.5334884
HDN,MKE,159.9556098
HDN,MLI,264.25
HDN,MLU,354.8528571
HDN,MOB,169.505
HDN,MOT,290.5
HDN,MSN,207.568
HDN,MSP,180.8673077
HDN,MSY,214.1179452
HDN,MYR,251.1
HDN,OAK,158.65625
HDN,OGG,330.0775
HDN,OKC,141.9513636
HDN,OMA,125.2857143
HDN,ONT,127.06375
HDN,ORD,170.3706811
HDN,ORF,242.6572727
HDN,PAE,45.75
HDN,PBI,240.2388
HDN,PDX,162.2480952
HDN,PHL,190.8205085
HDN,PHX,168.1847826
HDN,PIA,231
HDN,PIT,168.6395122
HDN,PNS,281.4946667
HDN,PRC,219
HDN,PSC,266.5
HDN,PSP,131
HDN,PUW,168.5
HDN,PVD,166.3333333
HDN,PWM,181.726
HDN,RAP,272
HDN,RDM,254.6
HDN,RDU,179.716087
HDN,RIC,235.4015625
HDN,RNO,122.2346154
HDN,ROA,260.77
HDN,ROC,293.7075
HDN,RST,273.945
HDN,RSW,234.1768571
HDN,SAN,158.1513978
HDN,SAT,139.0810526
HDN,SAV,286.0908333
HDN,SBA,67.1
HDN,SBN,344
HDN,SBP,190.8125
HDN,SCE,276.87
HDN,SDF,197.0327273
HDN,SEA,148.3949505
HDN,SFO,175.8928205
HDN,SGF,278.1153846
HDN,SHV,233.655
HDN,SJC,128.2573333
HDN,SJT,126
HDN,SJU,373.5
HDN,SLC,123.55
HDN,SMF,131.9206667
HDN,SNA,156.8934483
HDN,SPI,602
HDN,SRQ,264.1555556
HDN,STL,194.5585393
HDN,STS,351
HDN,STT,521.21
HDN,SUN,535.25
HDN,SYR,169.8333333
HDN,TLH,255.74625
HDN,TPA,225.7250382
HDN,TUL,147.5575
HDN,TUS,133.3914286
HDN,TVC,152.456
HDN,TXK,97.75
HDN,TYR,380.2
HDN,TYS,247.776
HDN,VPS,234.875
HDN,XNA,152.9708333
HGR,SFB,64.03213115
HHH,ABE,113.5909091
HHH,ABQ,144.636
HHH,ALB,236.2523529
HHH,ANC,725
HHH,ATL,153.8741304
HHH,ATW,222.375
HHH,AUS,196.7435
HHH,AVL,103.5
HHH,AVP,193.9225
HHH,BDL,168.8862963
HHH,BGR,5.5
HHH,BHM,311.5
HHH,BIL,5.47
HHH,BIS,227.5
HHH,BJI,5.5
HHH,BMI,144.855
HHH,BNA,145.4684848
HHH,BOI,298.75
HHH,BOS,151.3689796
HHH,BTR,239.9
HHH,BTV,206.25
HHH,BUF,184.4126316
HHH,BUR,159
HHH,BWI,145.7576923
HHH,BZN,327.5875
HHH,CAK,138.8478261
HHH,CHA,91.1
HHH,CHO,106.8333333
HHH,CID,180
HHH,CLE,151.4086154
HHH,CLL,1215
HHH,CLT,115.2954545
HHH,CMH,134.8714286
HHH,COS,151
HHH,CRW,132.5
HHH,CVG,164.5707407
HHH,CWA,257.5
HHH,DAL,135.2141667
HHH,DAY,204.2605556
HHH,DCA,136.1228125
HHH,DEN,179.9084615
HHH,DFW,150.9865385
HHH,DHN,283
HHH,DSM,360.2373333
HHH,DTW,192.5405941
HHH,ECP,217
HHH,EGE,145.5466667
HHH,ERI,146.7
HHH,EVV,167.64
HHH,EWN,300
HHH,EWR,211.6988
HHH,EYW,249.7283333
HHH,FAR,153.25
HHH,FAT,5
HHH,FLL,179.84375
HHH,FNT,174.2
HHH,FSD,279.0725
HHH,FWA,174.47125
HHH,GJT,706
HHH,GRB,238.194
HHH,GRR,196.442069
HHH,GSO,166.25
HHH,GSP,267
HHH,GTF,861.5
HHH,HNL,252.66
HHH,HOU,235.6666667
HHH,HPN,230.3163636
HHH,HSV,156.9
HHH,HTS,288.5
HHH,IAD,163.60875
HHH,IAH,203.1
HHH,ICT,247.73
HHH,ILM,72.25
HHH,IND,185.975814
HHH,JAN,278.5
HHH,JFK,96.56777778
HHH,LAN,162.25
HHH,LAS,218.1854167
HHH,LAX,287.63
HHH,LEX,238.6875
HHH,LFT,151.75
HHH,LGA,170.1191111
HHH,LIT,117.5
HHH,LYH,155.8333333
HHH,MCI,150.2948276
HHH,MDT,179.4436364
HHH,MDW,229.1511111
HHH,MEM,183.1042857
HHH,MFE,341
HHH,MGM,270.655
HHH,MGW,214
HHH,MHT,124.792
HHH,MIA,162.5946154
HHH,MKE,204.3133333
HHH,MLI,304
HHH,MLU,299
HHH,MOB,141.74
HHH,MRY,375.75
HHH,MSN,202.5615385
HHH,MSP,192.7848113
HHH,MSY,163.7569231
HHH,MVY,251
HHH,OKC,186.5
HHH,OMA,177.4375
HHH,ORD,205.8703636
HHH,ORF,143.9166667
HHH,PBI,127.3018182
HHH,PDX,230.7288889
HHH,PHF,113.5
HHH,PHL,150.2576271
HHH,PHX,214.3694872
HHH,PIA,122.8333333
HHH,PIH,415.75
HHH,PIT,171.4394643
HHH,PLN,203.5
HHH,PVD,122.2246667
HHH,PWM,136.1888889
HHH,RAP,244.75
HHH,RDM,252.5
HHH,RDU,206.9
HHH,RIC,167.07
HHH,RNO,176
HHH,ROA,5
HHH,ROC,167.7857143
HHH,RST,182.5
HHH,RSW,181.0126923
HHH,SAN,270.6053333
HHH,SAT,226.3358333
HHH,SBN,159.3333333
HHH,SBY,175.5
HHH,SDF,161.1785714
HHH,SEA,294.0454545
HHH,SFO,213.2857143
HHH,SGF,257.625
HHH,SHV,179.1666667
HHH,SJU,202.0975
HHH,SLC,183.9938889
HHH,SMF,286.4111111
HHH,SNA,163.415
HHH,SRQ,142.2142857
HHH,STL,180.25875
HHH,STT,153.84
HHH,SUX,308
HHH,SYR,151.1307692
HHH,TOL,92.64285714
HHH,TPA,146
HHH,TRI,102
HHH,TUL,142
HHH,TUS,186.23
HHH,TWF,188.5
HHH,TYS,223.965
HHH,VPS,187.75
HHH,XNA,112.75
HIB,ALB,168
HIB,ANC,221.0325
HIB,ATL,205.3333333
HIB,AUS,219
HIB,BIS,30
HIB,BTM,278.59
HIB,BZN,216.5
HIB,CID,361
HIB,CLE,289.885
HIB,CLT,251.926
HIB,CMH,471
HIB,CVG,273
HIB,DAB,5.5
HIB,DCA,242.75
HIB,DEN,92.75
HIB,DFW,151.5
HIB,DSM,227
HIB,DTW,310
HIB,ECP,134.5
HIB,EUG,325.16
HIB,EYW,5.5
HIB,FCA,212.46
HIB,FLL,107.4
HIB,FWA,153.5
HIB,GEG,327.5
HIB,GSP,420.22
HIB,GTF,246.25
HIB,HLN,439
HIB,IAH,162.52
HIB,JAX,356.75
HIB,LAS,191.8571429
HIB,LAX,237.5685714
HIB,LGA,219.5
HIB,LWS,112.5
HIB,MCI,290
HIB,MCO,177.02
HIB,MIA,155.05
HIB,MKE,168.75
HIB,MOB,243
HIB,MSP,117.9
HIB,MSY,268.5
HIB,OGG,212.265
HIB,OKC,167
HIB,ORD,14474
HIB,ORF,247.5
HIB,PBI,366.5
HIB,PHX,239.1111111
HIB,PIT,630.5
HIB,PWM,332.5
HIB,RAP,194.5
HIB,RDU,322.06
HIB,RNO,391
HIB,RSW,282.9132143
HIB,SAT,197.5
HIB,SDF,5.5
HIB,SEA,101.2816667
HIB,SFO,288
HIB,SLC,154.2857143
HIB,SMF,172.25
HIB,SNA,87.13
HIB,SRQ,334.3333333
HIB,TPA,148.849
HIB,TUS,248.5225
HIB,VPS,235
HIB,XNA,434
HLN,ABQ,300.875
HLN,ALB,485.5
HLN,ANC,274.4230769
HLN,ATL,333.3171429
HLN,ATW,137.5
HLN,AUS,381.0918182
HLN,BFL,194
HLN,BHM,318.5
HLN,BIS,216.1666667
HLN,BLI,138
HLN,BNA,205.7845455
HLN,BOI,264.3181818
HLN,BOS,292.16
HLN,BRD,396.5
HLN,BUR,204.125
HLN,CAE,253
HLN,CHO,273.5
HLN,CHS,284.06
HLN,CID,344.3333333
HLN,CLE,276.954
HLN,CLT,246.7857143
HLN,CMH,164.88
HLN,COS,311.2225
HLN,COU,288
HLN,CPR,308
HLN,CRP,173.5
HLN,CVG,204.1666667
HLN,DAB,406
HLN,DCA,229.5928571
HLN,DEN,308.2284375
HLN,DFW,198.3928571
HLN,DSM,193.14
HLN,DTW,384.8127273
HLN,EAT,401.5
HLN,EKO,129.75
HLN,ELP,297.6666667
HLN,EUG,88.91666667
HLN,EVV,637.45
HLN,EWR,557.262
HLN,EYW,332.09
HLN,FAI,172.29
HLN,FAR,192.22
HLN,FAT,172
HLN,FAY,526
HLN,FLG,187.75
HLN,FLL,324.84625
HLN,FSD,225.1666667
HLN,GEG,51.25
HLN,GFK,318.5
HLN,GJT,266.115
HLN,GRB,419
HLN,GRR,325
HLN,HDN,486
HLN,HNL,373.6785714
HLN,IAD,279.32
HLN,IAH,282.8727273
HLN,ICT,320.5
HLN,IND,117.5066667
HLN,JAX,245.75
HLN,JFK,470
HLN,KOA,200.46
HLN,LAS,196.5684211
HLN,LAX,198.0625
HLN,LBF,270
HLN,LEX,193.3333333
HLN,LGA,287.25
HLN,LGB,423.5
HLN,LIT,243
HLN,LSE,308.5
HLN,MBS,251.86
HLN,MCI,206.7777778
HLN,MCO,284.8655556
HLN,MEM,294
HLN,MFE,188
HLN,MFR,220
HLN,MIA,250.1375
HLN,MKE,221.645
HLN,MOB,517.5
HLN,MRY,137.5
HLN,MSN,169.7475
HLN,MSP,266.4523333
HLN,MSY,5.5
HLN,OAK,151.035
HLN,OGG,311.4838889
HLN,OGS,555.06
HLN,OKC,93
HLN,OMA,366.9166667
HLN,ONT,167.9285714
HLN,ORD,236.1470588
HLN,ORF,445.445
HLN,PBI,210.96
HLN,PDX,202.2380952
HLN,PHL,243.7066667
HLN,PHX,220.4586538
HLN,PIT,329.5866667
HLN,PNS,229.6666667
HLN,PSC,155.625
HLN,PSP,98.5
HLN,PWM,223.5
HLN,RAP,157.8333333
HLN,RDM,179.25
HLN,RDU,257.2475
HLN,RIC,152.7575
HLN,RNO,227.3125
HLN,RST,501.5
HLN,RSW,288
HLN,SAN,152.9166667
HLN,SAT,247.052
HLN,SAV,338.5
HLN,SBA,135.5
HLN,SBN,392.21
HLN,SBP,193.5
HLN,SEA,139.3294253
HLN,SFO,148.5833333
HLN,SGF,172.4933333
HLN,SGU,139.25
HLN,SJC,195.6363636
HLN,SJU,786
HLN,SLC,167.5691176
HLN,SMF,193.0475
HLN,SNA,109.8125
HLN,STL,185.7777778
HLN,TPA,231.6918182
HLN,TUL,91.51
HLN,TUS,224.6764706
HLN,TVC,133.5
HLN,TYS,161.5
HLN,VPS,314
HNL,ABE,566.42
HNL,ABI,506.2
HNL,ABQ,303.3666667
HNL,ACT,1187
HNL,ACV,356.15
HNL,ADQ,282.2336364
HNL,AEX,493.0625
HNL,AGS,419.222
HNL,ALB,437.2386957
HNL,ALS,302
HNL,ALW,130.625
HNL,AMA,379.4785714
HNL,ANC,330.4820479
HNL,ASE,538.9508333
HNL,ATL,481.2322535
HNL,ATW,431.2595238
HNL,AUS,328.9873448
HNL,AVL,435.1057143
HNL,AVP,608.728
HNL,AZO,268.5
HNL,BDL,370.6484211
HNL,BET,544.3866667
HNL,BFL,339.8
HNL,BGR,477.014
HNL,BHM,479.8285714
HNL,BIL,324.2796
HNL,BIS,335.4541667
HNL,BLI,174.02
HNL,BMI,441.7625
HNL,BNA,333.4353535
HNL,BOI,261.6632103
HNL,BOS,409.3069008
HNL,BPT,701
HNL,BQK,543.65
HNL,BRD,187.955
HNL,BRW,585
HNL,BTM,231.06
HNL,BTR,451.6355556
HNL,BTV,466.2281818
HNL,BUF,448.4482051
HNL,BUR,220.878
HNL,BWI,390.4633898
HNL,BZN,318.7636364
HNL,CAE,437.6548148
HNL,CAK,426.089
HNL,CDC,317.465
HNL,CDV,1132
HNL,CGI,474.495
HNL,CHA,539.9272727
HNL,CHO,303.32
HNL,CHS,413.6102703
HNL,CID,358.8168966
HNL,CLE,444.4828571
HNL,CLL,524.5
HNL,CLT,374.2192414
HNL,CMH,357.5413793
HNL,CMI,876.6666667
HNL,CMX,357.5975
HNL,COD,461.75
HNL,COS,314.54725
HNL,COU,482.5566667
HNL,CPR,349.0572727
HNL,CRP,496.7036364
HNL,CRW,458.1135714
HNL,CSG,509.9385714
HNL,CVG,351.9268421
HNL,CWA,349.3416667
HNL,DAB,317.792
HNL,DAL,210.5248837
HNL,DAY,398.5505714
HNL,DBQ,796
HNL,DCA,412.4368812
HNL,DEN,359.5788017
HNL,DFW,430.381179
HNL,DHN,364.3
HNL,DLG,529.5
HNL,DLH,261.75875
HNL,DRO,544.4933333
HNL,DSM,439.2619481
HNL,DTW,430.330297
HNL,EAR,597
HNL,EAT,205.79875
HNL,EAU,249
HNL,ECP,456.0122727
HNL,EGE,230.79625
HNL,ELM,549
HNL,ELP,305.2497403
HNL,ERI,373.5
HNL,EUG,296.7587097
HNL,EVV,370.5633333
HNL,EWN,761.9133333
